geohash,hour,demand
qp09f5,23,0.0038872612002031
qp09f6,0,0.04319506107671915
qp09f6,1,0.03450358189884646
qp09f6,2,0.013458534640663
qp09f6,3,0.0221039738541198
qp09f6,4,0.00365730560350395
qp09f6,5,0.0013628567715593
qp09f6,6,0.025887477844915126
qp09f6,7,0.040814440122296576
qp09f6,8,0.0264223377494181
qp09f6,9,0.0171530894133244
qp09f6,10,0.0004376395446315
qp09f6,11,0.0161233030748399
qp09f6,12,0.014287651082432701
qp09f6,13,0.010859279827363394
qp09f6,14,0.010606966148652001
qp09f6,22,0.009034030641400065
qp09f6,23,0.029988988139761266
qp09f7,0,0.025464578137792765
qp09f7,1,0.019499263556536917
qp09f7,2,0.020539687890980048
qp09f7,3,0.009788127678637
qp09f7,4,0.034867176043101
qp09f7,5,0.035771974775837025
qp09f7,6,0.03298203197296465
qp09f7,7,0.0348913438873987
qp09f7,8,0.0241307207937922
qp09f7,9,0.022409902614188532
qp09f7,10,0.06330002290340972
qp09f7,11,0.0359903903025211
qp09f7,12,0.04962372447319637
qp09f7,13,0.030563533035295076
qp09f7,14,0.04357139874721928
qp09f7,15,0.018285363523572698
qp09f7,16,0.0040178653845017506
qp09f7,17,0.0153955171463314
qp09f7,22,0.01934152582293125
qp09f7,23,0.0384285156297212
qp09f8,0,0.0238598421725663
qp09f8,1,0.0123532085880245
qp09f8,2,0.0186901953701491
qp09f8,3,0.0204693737321284
qp09f8,4,0.01188702546636295
qp09f8,5,0.0040168451864424
qp09f8,6,0.0016164733887347
qp09f8,7,0.0165960272845258
qp09f8,10,0.0136885397028398
qp09f8,11,0.0157697512205606
qp09f8,12,0.0072816460439546
qp09f8,19,0.0005029193211744
qp09f9,0,0.1290430034192323
qp09f9,1,0.12251327343533305
qp09f9,2,0.0752831684006295
qp09f9,3,0.09569562658765893
qp09f9,4,0.09146445944899248
qp09f9,5,0.15210239629322223
qp09f9,6,0.1008955038652464
qp09f9,7,0.11093069828085003
qp09f9,8,0.08761355616786175
qp09f9,9,0.13227059065444768
qp09f9,10,0.14457651319804268
qp09f9,11,0.1347954675748376
qp09f9,12,0.13997912908899265
qp09f9,13,0.0590753872386695
qp09f9,14,0.11875787929969883
qp09f9,15,0.04384095826757255
qp09f9,16,0.03462669087474675
qp09f9,17,0.002078911269118467
qp09f9,18,0.0069685045282024995
qp09f9,19,0.0142728400454119
qp09f9,20,0.0017838224816548
qp09f9,21,0.000739307748719
qp09f9,22,0.05546057648433253
qp09f9,23,0.11322118731470575
qp09fb,0,0.042091924537302296
qp09fb,1,0.0625362007155513
qp09fb,2,0.04548152338830558
qp09fb,3,0.0255867731782325
qp09fb,4,0.030786580900324226
qp09fb,5,0.061438149984350925
qp09fb,6,0.03544448565140973
qp09fb,7,0.02598125479582435
qp09fb,8,0.02469315579240917
qp09fb,9,0.022591426189690924
qp09fb,10,0.0377107857917384
qp09fb,11,0.02247889003459247
qp09fb,12,0.016718054804769823
qp09fb,13,0.0238972939999865
qp09fb,14,0.011361475252973199
qp09fb,15,0.0040701324619318
qp09fb,19,0.0058404252915814
qp09fb,21,0.000444622551249
qp09fb,22,0.0053736952915027
qp09fb,23,0.0199365454431486
qp09fc,2,0.0053356104388628
qp09fd,0,0.06441306137222312
qp09fd,1,0.08149712489965441
qp09fd,2,0.05641922614290076
qp09fd,3,0.04678592954619433
qp09fd,4,0.0512142937287964
qp09fd,5,0.03185469637384718
qp09fd,6,0.04088137008281062
qp09fd,7,0.0171304189905978
qp09fd,8,0.029073655599742648
qp09fd,9,0.047924273706323274
qp09fd,10,0.02964602173399765
qp09fd,11,0.04614670897407772
qp09fd,12,0.047660026598825046
qp09fd,13,0.053125302973698704
qp09fd,14,0.01583687466806915
qp09fd,15,0.0052566075786771495
qp09fd,16,0.025394263642142232
qp09fd,17,0.00745620381991445
qp09fd,22,0.0107458383607136
qp09fd,23,0.06765728137071977
qp09fe,0,0.015538693874549
qp09fe,1,0.020396640520749514
qp09fe,2,0.01329069519727904
qp09fe,3,0.0139289539883493
qp09fe,4,0.014939531322180725
qp09fe,5,0.0127167099675915
qp09fe,6,0.016971671006862674
qp09fe,7,0.016471186736160475
qp09fe,8,0.020556520595739
qp09fe,9,0.0227946993376716
qp09fe,10,0.0197844366630743
qp09fe,11,0.0089622823646414
qp09fe,12,0.0111000498622516
qp09fe,13,0.015779052891132933
qp09fe,14,0.0015911299731105502
qp09fe,15,0.0085298224300754
qp09fe,23,0.0049601768909864
qp09ff,0,0.009646276771255576
qp09ff,1,0.019944024589546045
qp09ff,2,0.015527925833823434
qp09ff,3,0.01894459774902015
qp09ff,4,0.01136370833971965
qp09ff,5,0.0126405950932785
qp09ff,6,0.019334090765552873
qp09ff,7,0.0319440967170977
qp09ff,8,0.01617551258217995
qp09ff,9,0.00752885633590735
qp09ff,10,0.0007848255419491
qp09ff,12,0.00511649325360305
qp09ff,13,0.011231127856650232
qp09ff,17,0.0075546791387974
qp09fg,0,0.040885870891370635
qp09fg,1,0.0957605541239113
qp09fg,2,0.05551600974544855
qp09fg,3,0.10878276554503055
qp09fg,4,0.0927323919303129
qp09fg,5,0.055153184498514474
qp09fg,6,0.06431248331178155
qp09fg,7,0.07096857346432625
qp09fg,8,0.07223147238620763
qp09fg,9,0.06365076496056354
qp09fg,10,0.06935460615632973
qp09fg,11,0.05684345958737987
qp09fg,12,0.06919031659824018
qp09fg,13,0.07153820065809857
qp09fg,14,0.04215424074076213
qp09fg,15,0.031516252658944796
qp09fg,16,0.05652822042302892
qp09fg,17,0.01464225872206275
qp09fg,18,0.0164921908300015
qp09fg,19,0.0161327625494888
qp09fg,20,0.013286356979591933
qp09fg,21,0.01612475259451595
qp09fg,22,0.04794710642067593
qp09fg,23,0.08967585888481915
qp09fh,0,0.00693606018557064
qp09fh,1,0.003920539221668334
qp09fh,2,0.03573941071847325
qp09fh,3,0.015042710054236599
qp09fh,4,0.0273145851633017
qp09fh,5,0.043884735400823674
qp09fh,6,0.03977721187371702
qp09fh,7,0.041342317849091925
qp09fh,8,0.047047015900321676
qp09fh,9,0.026193433106889475
qp09fh,10,0.045697977462000175
qp09fh,11,0.038008700333628465
qp09fh,12,0.03895604667467412
qp09fh,13,0.014350103770779925
qp09fh,14,0.018775921159456622
qp09fh,15,0.012084775521243
qp09fh,16,0.023972268647930298
qp09fh,17,0.00817892376036995
qp09fh,18,0.00511268435526315
qp09fh,19,0.0145581607041687
qp09fh,20,0.005248144769057934
qp09fh,21,0.0035611910016678
qp09fh,22,0.012459929527399933
qp09fh,23,0.025427244299288502
qp09fj,0,0.0319559970303753
qp09fj,1,0.04094289060443905
qp09fj,2,0.08187765591732146
qp09fj,3,0.06419252391007117
qp09fj,4,0.10932414560691281
qp09fj,5,0.08053240661124254
qp09fj,6,0.08735523937490228
qp09fj,7,0.09935813621188147
qp09fj,8,0.12105751889471784
qp09fj,9,0.15946830258400688
qp09fj,10,0.1103640923089725
qp09fj,11,0.1001933971776667
qp09fj,12,0.09375225895995079
qp09fj,13,0.0789823985715985
qp09fj,14,0.0654052560304257
qp09fj,15,0.03769466683853995
qp09fj,16,0.027155111799240766
qp09fj,17,0.034400897090227575
qp09fj,18,0.01435496555296535
qp09fj,19,0.0139044162900292
qp09fj,20,0.037866381261207165
qp09fj,21,0.0184650356925813
qp09fj,22,0.009048499939578599
qp09fj,23,0.0267821898793347
qp09fk,0,0.05038930175836876
qp09fk,1,0.052592609519625876
qp09fk,2,0.052761248583179876
qp09fk,3,0.04360072926904865
qp09fk,4,0.04850571425395295
qp09fk,5,0.04657136908892015
qp09fk,6,0.03868678432469482
qp09fk,7,0.03821533671468162
qp09fk,8,0.02159365442211935
qp09fk,9,0.0444376718960175
qp09fk,10,0.0206614229477552
qp09fk,11,0.04981317594910256
qp09fk,12,0.027589907591734575
qp09fk,13,0.02257694320020865
qp09fk,14,0.00819051833703
qp09fk,15,0.0121672036989579
qp09fk,16,0.00415821399278665
qp09fk,21,0.00832990859216735
qp09fk,22,0.01211220614982095
qp09fk,23,0.027221901922695968
qp09fm,0,0.05388557266679817
qp09fm,1,0.06366035783859329
qp09fm,2,0.05776954208313036
qp09fm,3,0.07173031449133872
qp09fm,4,0.09375652469416378
qp09fm,5,0.08551117402786912
qp09fm,6,0.06960390887332148
qp09fm,7,0.06696448418342295
qp09fm,8,0.07827100982516833
qp09fm,9,0.07181094699762468
qp09fm,10,0.07584676844315041
qp09fm,11,0.09613498950004676
qp09fm,12,0.09838062135044667
qp09fm,13,0.11149479856019703
qp09fm,14,0.15723018190230628
qp09fm,15,0.13108575119888077
qp09fm,16,0.18434949984287835
qp09fm,17,0.11623837309864368
qp09fm,18,0.09059029812849334
qp09fm,19,0.05508811100144398
qp09fm,20,0.0350689175458607
qp09fm,21,0.035265374896340004
qp09fm,22,0.0614093356059659
qp09fm,23,0.09714214299851577
qp09fq,0,0.10608492444464765
qp09fq,1,0.03839306111621616
qp09fq,2,0.0610435763173347
qp09fq,3,0.06750781355952705
qp09fq,4,0.10373864310570421
qp09fq,5,0.09669888451075673
qp09fq,6,0.09813414694543197
qp09fq,7,0.11438901356108147
qp09fq,8,0.095667308195608
qp09fq,9,0.15240606876491133
qp09fq,10,0.1264843216217135
qp09fq,11,0.14133281405086
qp09fq,12,0.20468113710221564
qp09fq,13,0.2209956071777239
qp09fq,14,0.26943960531042876
qp09fq,15,0.28563639236704885
qp09fq,16,0.3997804687596877
qp09fq,17,0.4002121024352556
qp09fq,18,0.26656840591183584
qp09fq,19,0.12231686567966192
qp09fq,20,0.0748141281652185
qp09fq,21,0.04273285509737203
qp09fq,22,0.11747499889023824
qp09fq,23,0.16459367124248048
qp09fr,0,0.0010944803704253
qp09fr,1,0.0033509564783092334
qp09fr,2,0.0095040877929592
qp09fr,4,0.014095270200406951
qp09fr,7,0.017680852266654334
qp09fr,8,0.00297695433761215
qp09fr,9,0.0185193882773081
qp09fr,13,0.0046579241880183
qp09fr,23,0.0140317114684178
qp09fs,0,0.07896237777040101
qp09fs,1,0.046099024018877714
qp09fs,2,0.04822554476247466
qp09fs,3,0.03615664983910007
qp09fs,4,0.05632726339806932
qp09fs,5,0.05625857053382963
qp09fs,6,0.06605216062198845
qp09fs,7,0.052061684949087174
qp09fs,8,0.04699015457481645
qp09fs,9,0.040142973198323224
qp09fs,10,0.0540659974342177
qp09fs,11,0.054930976428214276
qp09fs,12,0.07750639458087047
qp09fs,13,0.05489033896562672
qp09fs,14,0.05057808144389898
qp09fs,15,0.018202587037661335
qp09fs,16,0.038632741823629524
qp09fs,17,0.021250680249449733
qp09fs,18,0.013581076012433
qp09fs,19,0.020897316630289
qp09fs,22,0.006827908366672533
qp09fs,23,0.07182813970620355
qp09ft,0,0.6536784849754065
qp09ft,1,0.4705152569529734
qp09ft,2,0.4960151382503318
qp09ft,3,0.6353871081601449
qp09ft,4,0.8728189892338153
qp09ft,5,0.853394455973556
qp09ft,6,0.8844386767135738
qp09ft,7,0.8524752955785979
qp09ft,8,0.8863386293901493
qp09ft,9,0.95405630052913
qp09ft,10,1.0
qp09ft,11,1.0
qp09ft,12,1.0
qp09ft,13,1.0
qp09ft,14,1.0
qp09ft,15,1.0
qp09ft,16,1.0
qp09ft,17,1.0
qp09ft,18,1.0
qp09ft,19,1.0
qp09ft,20,1.0
qp09ft,21,1.0
qp09ft,22,1.0
qp09ft,23,1.0
qp09fu,0,0.11768344791561688
qp09fu,1,0.1376004791763823
qp09fu,2,0.1527063347241592
qp09fu,3,0.11652432872804305
qp09fu,4,0.1482442518785209
qp09fu,5,0.1259704298543965
qp09fu,6,0.18066344975048643
qp09fu,7,0.1982657119392527
qp09fu,8,0.21305797595725473
qp09fu,9,0.22694120215114616
qp09fu,10,0.1964176549288411
qp09fu,11,0.21643160801320235
qp09fu,12,0.16458260482930276
qp09fu,13,0.24382622785929436
qp09fu,14,0.251655114516606
qp09fu,15,0.14455860737578224
qp09fu,16,0.09467587936211841
qp09fu,17,0.06350574644677112
qp09fu,18,0.05431872646467947
qp09fu,19,0.08209294197359993
qp09fu,20,0.05418478952367115
qp09fu,21,0.04839832108583755
qp09fu,22,0.10467573656406945
qp09fu,23,0.07997993432552544
qp09fv,0,0.017464493737928768
qp09fv,1,0.0230796947731953
qp09fv,2,0.03136882536070513
qp09fv,3,0.0232912390319772
qp09fv,4,0.0029774166971502
qp09fv,5,0.012308068685784634
qp09fv,6,0.0144461701025092
qp09fv,9,0.0137613884479479
qp09fv,10,0.0176541231717938
qp09fv,12,0.009928622447171374
qp09fv,13,0.0070494340336217
qp09fv,23,0.007993339167515951
qp09fw,0,0.04211883763165964
qp09fw,1,0.018831498282206982
qp09fw,2,0.016937946070451848
qp09fw,3,0.0059904259615906
qp09fw,4,0.020543827808591
qp09fw,5,0.03066122569027285
qp09fw,6,0.027896468599638426
qp09fw,7,0.009358987598047866
qp09fw,8,0.0159755440768707
qp09fw,9,0.013148949290116334
qp09fw,10,0.011916567058257374
qp09fw,11,0.0187597877982016
qp09fw,12,0.033984308800271396
qp09fw,13,0.05660550474362867
qp09fw,14,0.03672723054444673
qp09fw,15,0.04314703232385963
qp09fw,16,0.028898851966193774
qp09fw,17,0.0525974217866384
qp09fw,18,0.0356814440792151
qp09fw,19,0.033355465333551576
qp09fw,20,0.017588913130287577
qp09fw,21,0.0163209857089814
qp09fw,22,0.02718064282947275
qp09fw,23,0.08896474665459007
qp09fx,0,0.056778081020796525
qp09fx,1,0.06623892350792347
qp09fx,2,0.04742370364476656
qp09fx,3,0.053888161768337925
qp09fx,4,0.0405171316009065
qp09fx,5,0.02483874001775385
qp09fx,6,0.0310713182199597
qp09fx,7,0.025304563184218525
qp09fx,8,0.027787299286251923
qp09fx,9,0.022745323197438348
qp09fx,10,0.056856732175128225
qp09fx,11,0.03904002801853518
qp09fx,12,0.043697855746570605
qp09fx,13,0.022972025184129833
qp09fx,14,0.013203715803400934
qp09fx,15,0.03282455384339585
qp09fx,16,0.0204354811056502
qp09fx,17,0.02172376359249805
qp09fx,20,0.0002821444139437
qp09fx,21,0.01345884915091415
qp09fx,22,0.02848564178120925
qp09fx,23,0.07839944157128531
qp09fy,0,0.005614614891135261
qp09fy,1,0.019449777380632836
qp09fy,2,0.0187161484609754
qp09fy,3,0.0119812684717199
qp09fy,4,0.03912791912310445
qp09fy,5,0.038533793552194474
qp09fy,6,0.04521776395718127
qp09fy,7,0.044329355041867975
qp09fy,8,0.04141244488348147
qp09fy,9,0.03189391200529805
qp09fy,10,0.03252153103911615
qp09fy,11,0.08121698631683978
qp09fy,12,0.04547459517414558
qp09fy,13,0.05340850762811522
qp09fy,14,0.06123328788902657
qp09fy,15,0.0348452950276867
qp09fy,16,0.026014780492663134
qp09fy,17,0.03648028369106433
qp09fy,18,0.0148825869317786
qp09fy,19,0.0057525511832381
qp09fy,23,0.005149055781832199
qp09fz,0,0.0302168096437105
qp09fz,1,0.0690773458827543
qp09fz,2,0.09426383329138004
qp09fz,3,0.08066242221656478
qp09fz,4,0.12991832838338568
qp09fz,5,0.11261694883546128
qp09fz,6,0.10845635856466586
qp09fz,7,0.08001116390201984
qp09fz,8,0.11186910371107439
qp09fz,9,0.14430004811274122
qp09fz,10,0.10437491226653058
qp09fz,11,0.20254976628334742
qp09fz,12,0.14137242802704625
qp09fz,13,0.18414010535854064
qp09fz,14,0.12347625669428788
qp09fz,15,0.08542140139859193
qp09fz,16,0.059426890187992375
qp09fz,17,0.05013423541714605
qp09fz,18,0.04980506166741078
qp09fz,19,0.016429951456023724
qp09fz,20,0.00230822484886665
qp09fz,21,0.0097372830268739
qp09fz,22,0.01075507961200065
qp09fz,23,0.027540721966866702
qp09g0,0,0.026800780538842075
qp09g0,1,0.04872141621380032
qp09g0,2,0.04177872215049427
qp09g0,3,0.0187328111378533
qp09g0,4,0.0187457069103989
qp09g0,5,0.022287759457417376
qp09g0,6,0.026036221292457362
qp09g0,7,0.020400804845673526
qp09g0,8,0.0453758473632431
qp09g0,9,0.026228077860658436
qp09g0,10,0.0158800319123814
qp09g0,11,2.883754011419188e-05
qp09g0,12,0.0011663488881526
qp09g0,14,0.00683671762187775
qp09g0,15,0.0151461282613129
qp09g0,22,0.0336051350469022
qp09g0,23,0.0201622567149434
qp09g1,0,0.09275558973044
qp09g1,1,0.11864977479909945
qp09g1,2,0.09077101083213415
qp09g1,3,0.0912857453036662
qp09g1,4,0.08704587558126312
qp09g1,5,0.10164319286819945
qp09g1,6,0.11162630309537658
qp09g1,7,0.08747696739544668
qp09g1,8,0.08662678858115255
qp09g1,9,0.0922392366845246
qp09g1,10,0.11045040534685685
qp09g1,11,0.11415122774107074
qp09g1,12,0.1322025980567319
qp09g1,13,0.07997614764074253
qp09g1,14,0.07799784517402195
qp09g1,15,0.045431704417441
qp09g1,16,0.0363455426078588
qp09g1,17,0.0257233245224407
qp09g1,18,0.007814113807097
qp09g1,20,0.0162048306610684
qp09g1,21,0.003179324622886
qp09g1,22,0.07297228851913258
qp09g1,23,0.08965026343680498
qp09g2,0,0.10621474556552586
qp09g2,1,0.09073080475743034
qp09g2,2,0.10773473488590073
qp09g2,3,0.13085700601065398
qp09g2,4,0.14140292175670197
qp09g2,5,0.11882105355710088
qp09g2,6,0.13700069984450847
qp09g2,7,0.08015242268487208
qp09g2,8,0.12286801647570242
qp09g2,9,0.11775856803271867
qp09g2,10,0.14759384576967027
qp09g2,11,0.144251103195085
qp09g2,12,0.09648620278398923
qp09g2,13,0.07690204160971578
qp09g2,14,0.05877429069949917
qp09g2,15,0.03422920812138334
qp09g2,16,0.02612912068499535
qp09g2,17,0.00912682634741495
qp09g2,19,0.0021805524976409
qp09g2,21,0.04370962627335706
qp09g2,22,0.07014227546073667
qp09g2,23,0.16830904540879837
qp09g3,0,0.04852761738212137
qp09g3,1,0.050966239313540926
qp09g3,2,0.03626812891442866
qp09g3,3,0.04217299029192803
qp09g3,4,0.02856108281208235
qp09g3,5,0.021566217785198766
qp09g3,6,0.03814807021466787
qp09g3,7,0.027845433978358102
qp09g3,8,0.031153516476056548
qp09g3,9,0.025355838790632627
qp09g3,10,0.03962114205935383
qp09g3,11,0.03993112807117375
qp09g3,12,0.02932468658689625
qp09g3,13,0.06725367218813642
qp09g3,14,0.0310903887372838
qp09g3,15,0.0110915223951941
qp09g3,16,0.0115134035900624
qp09g3,22,0.012248798630888867
qp09g3,23,0.0284742836230076
qp09g4,0,0.06084087893546275
qp09g4,1,0.061352236881254275
qp09g4,2,0.03863777578988518
qp09g4,3,0.07861276637594652
qp09g4,4,0.03917026653964815
qp09g4,5,0.07308847469500455
qp09g4,6,0.08486000537035472
qp09g4,7,0.0775091555582445
qp09g4,8,0.0549931816000429
qp09g4,9,0.041833335576692623
qp09g4,10,0.07240972663205753
qp09g4,11,0.057252638746440876
qp09g4,12,0.05743918529812235
qp09g4,13,0.0729804250318911
qp09g4,14,0.04128991936067655
qp09g4,15,0.01903301920322625
qp09g4,16,0.011368517780114168
qp09g4,17,0.004067210238518399
qp09g4,19,0.0070356540568782
qp09g4,22,0.032888527832950196
qp09g4,23,0.07288013809697147
qp09g5,0,0.08518569123363928
qp09g5,1,0.11723526716825391
qp09g5,2,0.12233660861481861
qp09g5,3,0.10310242255146886
qp09g5,4,0.12054730084662227
qp09g5,5,0.13561736297588914
qp09g5,6,0.10894605309769327
qp09g5,7,0.09200563672033155
qp09g5,8,0.08902454233051033
qp09g5,9,0.15341629410341387
qp09g5,10,0.1439738523295209
qp09g5,11,0.1686943017021073
qp09g5,12,0.2105963051196848
qp09g5,13,0.17010552981464339
qp09g5,14,0.12543908169923168
qp09g5,15,0.1101753673498939
qp09g5,16,0.08585177238375223
qp09g5,17,0.025627240461051203
qp09g5,18,0.022240088798900024
qp09g5,19,0.01198639311840495
qp09g5,20,0.016217518841462025
qp09g5,21,0.009370636326701466
qp09g5,22,0.03817729295443275
qp09g5,23,0.0812981705747044
qp09g6,0,0.11315224483674467
qp09g6,1,0.11997438736364531
qp09g6,2,0.1144239103515046
qp09g6,3,0.12357027972795609
qp09g6,4,0.1570444342297007
qp09g6,5,0.1682610980322179
qp09g6,6,0.11745830548189658
qp09g6,7,0.1234134913697572
qp09g6,8,0.10000639207085017
qp09g6,9,0.1484282204225148
qp09g6,10,0.15302887597911835
qp09g6,11,0.11982780653870231
qp09g6,12,0.12498153603023482
qp09g6,13,0.1266728789261242
qp09g6,14,0.14235608148619347
qp09g6,15,0.08794353878928782
qp09g6,16,0.06064278279125422
qp09g6,17,0.05901261276675395
qp09g6,18,0.03370040252743443
qp09g6,19,0.04043371170476985
qp09g6,20,0.1158913118930586
qp09g6,21,0.0393964157842979
qp09g6,22,0.12652645627934514
qp09g6,23,0.13278301272287224
qp09g7,0,0.0259670706263342
qp09g7,1,0.04966026700733707
qp09g7,2,0.07345085209899171
qp09g7,3,0.061802386978738404
qp09g7,4,0.0876031026212402
qp09g7,5,0.054978821670400524
qp09g7,6,0.03365270712271665
qp09g7,7,0.029755161636797825
qp09g7,8,0.04716058536220603
qp09g7,9,0.04934291792296145
qp09g7,10,0.06813237316604297
qp09g7,11,0.053850723158777
qp09g7,12,0.05378391755485652
qp09g7,13,0.0357671408531022
qp09g7,14,0.048138228338204865
qp09g7,15,0.033062874186789
qp09g7,16,0.011377600112773726
qp09g7,17,0.030873997491132225
qp09g7,19,0.03194113672937795
qp09g7,20,0.0004770608293023
qp09g7,21,0.02065702508585603
qp09g7,22,0.0024811394251716
qp09g7,23,0.046984112090958846
qp09g8,0,0.16733119069332908
qp09g8,1,0.21932187304696632
qp09g8,2,0.14376270384434936
qp09g8,3,0.11733121515444338
qp09g8,4,0.10540579778550485
qp09g8,5,0.08228226584716908
qp09g8,6,0.147228350490904
qp09g8,7,0.08543127797871758
qp09g8,8,0.10389359317171783
qp09g8,9,0.11784322244215918
qp09g8,10,0.1282141618976287
qp09g8,11,0.11685295468170252
qp09g8,12,0.07207550184989915
qp09g8,13,0.07112798042243745
qp09g8,14,0.05850096162523113
qp09g8,15,0.03544997927293315
qp09g8,16,0.01530641759936405
qp09g8,17,0.0244115851576483
qp09g8,18,0.0139298471880225
qp09g8,19,0.00743919575062445
qp09g8,20,0.014082610952207466
qp09g8,21,0.0307844591263787
qp09g8,22,0.038473467678086126
qp09g8,23,0.1432707535552015
qp09g9,0,0.03904667151734986
qp09g9,1,0.0353310318136227
qp09g9,2,0.020976316865860524
qp09g9,3,0.0272484694577174
qp09g9,4,0.02548491286282945
qp09g9,5,0.0015345278364059
qp09g9,6,0.04084159427357773
qp09g9,7,0.0103418742863691
qp09g9,8,0.01820801057313165
qp09g9,9,0.031044851090384448
qp09g9,10,0.010784793234805766
qp09g9,11,0.0015484580276554
qp09g9,12,0.007649103319350967
qp09g9,13,0.0086169989080313
qp09g9,14,0.0160180366538417
qp09g9,23,0.014835920058449433
qp09gb,0,0.0364731792496039
qp09gb,1,0.0545200991151732
qp09gb,2,0.05282757600574624
qp09gb,3,0.043089396114761425
qp09gb,4,0.1855578788374796
qp09gb,5,0.12215514324581207
qp09gb,6,0.05652163277007135
qp09gb,7,0.055196895314957126
qp09gb,8,0.044868480988103324
qp09gb,9,0.0697787432578464
qp09gb,10,0.19271577484284363
qp09gb,11,0.13202228033895105
qp09gb,12,0.0477698344982585
qp09gb,13,0.03444907104311927
qp09gb,14,0.03331129412509212
qp09gb,15,0.01228815382525845
qp09gb,22,0.0043114603202309
qp09gb,23,0.0214964870714404
qp09gc,0,0.0115459617455216
qp09gc,1,0.005393085954451151
qp09gc,2,0.0303569103725087
qp09gc,3,0.004354008312312
qp09gc,4,0.01451095660367825
qp09gc,6,0.0023140490356983
qp09gc,7,0.0038386406905904
qp09gc,9,0.00893797713734525
qp09gc,10,0.011118633744579526
qp09gc,11,0.005235304495485933
qp09gc,12,0.011052095808892026
qp09gc,13,0.0041459248053868
qp09gc,14,0.0019932599749556
qp09gc,18,0.0053458039595325
qp09gd,4,0.0046696692878009
qp09ge,0,0.0107544189363535
qp09ge,1,0.01733642483707324
qp09ge,2,0.019888574853279568
qp09ge,3,0.014586584177959449
qp09ge,4,0.0080846158200136
qp09ge,5,0.0097929823046736
qp09ge,6,0.0056963149161109
qp09ge,7,0.0120082252723005
qp09ge,9,0.002661331115271
qp09ge,10,0.0045703344463026
qp09ge,12,0.0060297511579093
qp09ge,13,0.0107454282144008
qp09ge,14,0.00448070385345735
qp09ge,22,0.0079205240440257
qp09ge,23,0.0137709689777697
qp09gf,0,0.022476200493940137
qp09gf,1,0.016416393156226918
qp09gf,2,0.0115777321628718
qp09gf,3,0.00498114804504125
qp09gf,6,0.0231573390767499
qp09gf,7,0.00667221383900185
qp09gf,8,0.00515182554026155
qp09gf,9,0.004855379522573567
qp09gf,10,0.007523201772329
qp09gf,11,0.0161845540335196
qp09gf,12,0.0128073139358943
qp09gf,13,0.0038768133695996
qp09gf,23,0.00796674657522015
qp09gg,0,0.008978482839231
qp09gg,1,0.0194115779522535
qp09gg,2,0.0061838601298902
qp09gg,3,0.01598847514528455
qp09gg,4,0.0034419747153804
qp09gg,6,0.0257434091584844
qp09gg,7,0.0122368513329706
qp09gg,8,0.0104187122696914
qp09gg,9,0.0091501800844062
qp09gg,10,0.0087573133278823
qp09gg,12,0.0141249781378987
qp09gg,13,0.0014101444137118
qp09gh,0,0.04397049210957524
qp09gh,1,0.07749107458969544
qp09gh,2,0.06094814819140602
qp09gh,3,0.063474045935492
qp09gh,4,0.048970284658726076
qp09gh,5,0.05944655556799858
qp09gh,6,0.041908087452177
qp09gh,7,0.05394113064806385
qp09gh,8,0.05271647829019045
qp09gh,9,0.059719480384329574
qp09gh,10,0.049089118355934824
qp09gh,11,0.09995271261778481
qp09gh,12,0.0326345205392025
qp09gh,13,0.0330973871619871
qp09gh,14,0.043191421187128626
qp09gh,15,0.0129790027329849
qp09gh,16,0.0037121307860529
qp09gh,17,0.001568843487997
qp09gh,18,0.0037508746856012
qp09gh,20,0.0115382205478285
qp09gh,22,0.022156871936035653
qp09gh,23,0.05899913336141755
qp09gj,0,0.07692637245168488
qp09gj,1,0.08066794169623616
qp09gj,2,0.05417925734863922
qp09gj,3,0.0588872120833862
qp09gj,4,0.06581663026774925
qp09gj,5,0.0568949479366449
qp09gj,6,0.0198377073133156
qp09gj,7,0.037591215067245054
qp09gj,8,0.06876655473621238
qp09gj,9,0.09906911156718455
qp09gj,10,0.08840941630569563
qp09gj,11,0.07390931601196515
qp09gj,12,0.06749743446427303
qp09gj,13,0.09441525990510223
qp09gj,14,0.055004402798377525
qp09gj,15,0.059904414496691746
qp09gj,16,0.04091027703046932
qp09gj,17,0.0182272360859249
qp09gj,18,0.0050808519142606
qp09gj,22,0.0420246294677257
qp09gj,23,0.04186885735913045
qp09gk,0,0.1445898387834327
qp09gk,1,0.20210325955228292
qp09gk,2,0.17815614362022347
qp09gk,3,0.21469858759948535
qp09gk,4,0.23428630126931432
qp09gk,5,0.230222444074097
qp09gk,6,0.2036631801552071
qp09gk,7,0.16376762244139442
qp09gk,8,0.1376524317633976
qp09gk,9,0.13145420531308666
qp09gk,10,0.1918585315600127
qp09gk,11,0.21265157540393367
qp09gk,12,0.2120272053538642
qp09gk,13,0.1476556129873838
qp09gk,14,0.16597451115307735
qp09gk,15,0.13995283621709065
qp09gk,16,0.09285772195559752
qp09gk,17,0.05511554247123135
qp09gk,18,0.0139611958484755
qp09gk,19,0.011103693501382475
qp09gk,20,0.02738465697279975
qp09gk,21,0.04608886607784865
qp09gk,22,0.07999022950019938
qp09gk,23,0.0912246315072591
qp09gm,0,0.0044776631360351335
qp09gm,1,0.01929979837408057
qp09gm,2,0.01518746624896695
qp09gm,3,0.016311882767870232
qp09gm,4,0.0245653850180189
qp09gm,5,0.033265952897022576
qp09gm,6,0.0198419810674588
